code_commune_INSEE,nom_commune_postal,code_postal,libelle_acheminement,ligne_5,latitude,longitude,code_commune,article,nom_commune,nom_commune_complet,code_departement,nom_departement,code_region,nom_region
31542,SEILHAN,31510,SEILHAN,,43.0527421754,0.576818914765,542,,Seilhan,Seilhan,31,Haute-Garonne,76,Occitanie
31543,SENARENS,31430,SENARENS,,43.3519005165,0.97595832154,543,,Sénarens,Sénarens,31,Haute-Garonne,76,Occitanie
31544,SENGOUAGNET,31160,SENGOUAGNET,,42.9551995435,0.784279293966,544,,Sengouagnet,Sengouagnet,31,Haute-Garonne,76,Occitanie
31545,SEPX,31360,SEPX,,43.1553410067,0.83700632268,545,,Sepx,Sepx,31,Haute-Garonne,76,Occitanie
31546,SEYRE,31560,SEYRE,,43.3641254095,1.66358744596,546,,Seyre,Seyre,31,Haute-Garonne,76,Occitanie
31547,SEYSSES,31600,SEYSSES,,43.4988915794,1.28690575634,547,,Seysses,Seysses,31,Haute-Garonne,76,Occitanie
31548,SIGNAC,31440,SIGNAC,,42.9101955817,0.617550184326,548,,Signac,Signac,31,Haute-Garonne,76,Occitanie
31549,SODE,31110,SODE,,42.8110087374,0.641959395323,549,,Sode,Sode,31,Haute-Garonne,76,Occitanie
31550,SOUEICH,31160,SOUEICH,,43.0509238346,0.782447684283,550,,Soueich,Soueich,31,Haute-Garonne,76,Occitanie
31551,TARABEL,31570,TARABEL,,43.512330223,1.67558246576,551,,Tarabel,Tarabel,31,Haute-Garonne,76,Occitanie
31552,TERREBASSE,31420,TERREBASSE,,43.2393487064,0.972479677167,552,,Terrebasse,Terrebasse,31,Haute-Garonne,76,Occitanie
31553,THIL,31530,THIL,,43.710151594,1.15302056631,553,,Thil,Thil,31,Haute-Garonne,76,Occitanie
31554,TOUILLE,31260,TOUILLE,,43.0835933902,0.981777860359,554,,Touille,Touille,31,Haute-Garonne,76,Occitanie
31555,TOULOUSE,31000,TOULOUSE,,43.5963814303,1.43167293364,555,,Toulouse,Toulouse,31,Haute-Garonne,76,Occitanie
31556,LES TOURREILLES,31210,LES TOURREILLES,,43.1120356478,0.549865240853,556,Les,Tourreilles,Les Tourreilles,31,Haute-Garonne,76,Occitanie
31557,TOURNEFEUILLE,31170,TOURNEFEUILLE,,43.5781918597,1.33500697752,557,,Tournefeuille,Tournefeuille,31,Haute-Garonne,76,Occitanie
31558,TOUTENS,31460,TOUTENS,,43.4752896942,1.74625050707,558,,Toutens,Toutens,31,Haute-Garonne,76,Occitanie
31559,TREBONS DE LUCHON,31110,TREBONS DE LUCHON,,42.8038266545,0.568978868015,559,,Trébons-de-Luchon,Trébons-de-Luchon,31,Haute-Garonne,76,Occitanie
31560,TREBONS SUR LA GRASSE,31290,TREBONS SUR LA GRASSE,,43.4488110268,1.72135340112,560,,Trébons-sur-la-Grasse,Trébons-sur-la-Grasse,31,Haute-Garonne,76,Occitanie
31561,L UNION,31240,L UNION,,43.6542470428,1.48394847329,561,L',Union,L'Union,31,Haute-Garonne,76,Occitanie
31562,URAU,31260,URAU,,43.0005006675,0.955560343394,562,,Urau,Urau,31,Haute-Garonne,76,Occitanie
31563,VACQUIERS,31340,VACQUIERS,,43.7908380932,1.48368573442,563,,Vacquiers,Vacquiers,31,Haute-Garonne,76,Occitanie
31564,VALCABRERE,31510,VALCABRERE,,43.0300305757,0.586106281253,564,,Valcabrère,Valcabrère,31,Haute-Garonne,76,Occitanie
31565,VALENTINE,31800,VALENTINE,,43.0883480821,0.701390343132,565,,Valentine,Valentine,31,Haute-Garonne,76,Occitanie
31566,VALLEGUE,31290,VALLEGUE,,43.4256721332,1.75444745111,566,,Vallègue,Vallègue,31,Haute-Garonne,76,Occitanie
31567,VALLESVILLES,31570,VALLESVILLES,,43.5947686475,1.64987135863,567,,Vallesvilles,Vallesvilles,31,Haute-Garonne,76,Occitanie
31568,VARENNES,31450,VARENNES,,43.4764363476,1.69248446049,568,,Varennes,Varennes,31,Haute-Garonne,76,Occitanie
31569,VAUDREUILLE,31250,VAUDREUILLE,,43.4249087979,2.00114634186,569,,Vaudreuille,Vaudreuille,31,Haute-Garonne,76,Occitanie
31570,VAUX,31540,VAUX,,43.460564024,1.82846809824,570,,Vaux,Vaux,31,Haute-Garonne,76,Occitanie
31571,VENDINE,31460,VENDINE,,43.5907350293,1.7654488225,571,,Vendine,Vendine,31,Haute-Garonne,76,Occitanie
31572,VENERQUE,31810,VENERQUE,,43.4337432193,1.4666400302,572,,Venerque,Venerque,31,Haute-Garonne,76,Occitanie
31573,VERFEIL,31590,VERFEIL,,43.6637744377,1.67738560148,573,,Verfeil,Verfeil,31,Haute-Garonne,76,Occitanie
31574,VERNET,31810,VERNET,,43.4279795368,1.42137431875,574,,Vernet,Vernet,31,Haute-Garonne,76,Occitanie
31575,VIEILLE TOULOUSE,31320,VIEILLE TOULOUSE,,43.5275480052,1.43833639289,575,,Vieille-Toulouse,Vieille-Toulouse,31,Haute-Garonne,76,Occitanie
31576,VIEILLEVIGNE,31290,VIEILLEVIGNE,,43.407251234,1.6591257471,576,,Vieillevigne,Vieillevigne,31,Haute-Garonne,76,Occitanie
31577,VIGNAUX,31480,VIGNAUX,,43.6872018881,1.06696295842,577,,Vignaux,Vignaux,31,Haute-Garonne,76,Occitanie
31578,VIGOULET AUZIL,31320,VIGOULET AUZIL,,43.5076843146,1.44766808387,578,,Vigoulet-Auzil,Vigoulet-Auzil,31,Haute-Garonne,76,Occitanie
31579,VILLARIES,31380,VILLARIES,,43.7508797408,1.49097697457,579,,Villariès,Villariès,31,Haute-Garonne,76,Occitanie
31580,VILLATE,31860,VILLATE,,43.46763006,1.38192246692,580,,Villate,Villate,31,Haute-Garonne,76,Occitanie
31581,VILLAUDRIC,31620,VILLAUDRIC,,43.831729686,1.43579382014,581,,Villaudric,Villaudric,31,Haute-Garonne,76,Occitanie
31582,VILLEFRANCHE DE LAURAGAIS,31290,VILLEFRANCHE DE LAURAGAIS,,43.4067792695,1.71965126707,582,,Villefranche-de-Lauragais,Villefranche-de-Lauragais,31,Haute-Garonne,76,Occitanie
31583,VILLEMATIER,31340,VILLEMATIER,,43.8287331466,1.49684943742,583,,Villematier,Villematier,31,Haute-Garonne,76,Occitanie
31584,VILLEMUR SUR TARN,31340,VILLEMUR SUR TARN,,43.8644095962,1.49043812706,584,,Villemur-sur-Tarn,Villemur-sur-Tarn,31,Haute-Garonne,76,Occitanie
31585,VILLENEUVE DE RIVIERE,31800,VILLENEUVE DE RIVIERE,,43.1223437031,0.670046646703,585,,Villeneuve-de-Rivière,Villeneuve-de-Rivière,31,Haute-Garonne,76,Occitanie
31586,VILLENEUVE LECUSSAN,31580,VILLENEUVE LECUSSAN,,43.1343250681,0.485143916946,586,,Villeneuve-Lécussan,Villeneuve-Lécussan,31,Haute-Garonne,76,Occitanie
31587,VILLENEUVE LES BOULOC,31620,VILLENEUVE LES BOULOC,,43.7737816543,1.4238362081,587,,Villeneuve-lès-Bouloc,Villeneuve-lès-Bouloc,31,Haute-Garonne,76,Occitanie
31588,VILLENEUVE TOLOSANE,31270,VILLENEUVE TOLOSANE,,43.5266707182,1.34648807644,588,,Villeneuve-Tolosane,Villeneuve-Tolosane,31,Haute-Garonne,76,Occitanie
31589,VILLENOUVELLE,31290,VILLENOUVELLE,,43.4379199394,1.66303514968,589,,Villenouvelle,Villenouvelle,31,Haute-Garonne,76,Occitanie
31590,BINOS,31440,BINOS,,42.9047176947,0.608457875606,590,,Binos,Binos,31,Haute-Garonne,76,Occitanie
31591,ESCOULIS,31260,ESCOULIS,,43.1114465225,1.03132758116,591,,Escoulis,Escoulis,31,Haute-Garonne,76,Occitanie
31592,LARRA,31330,LARRA,,43.7340725626,1.22427334755,592,,Larra,Larra,31,Haute-Garonne,76,Occitanie
31593,CAZAC,31230,CAZAC,,43.347568969,0.952593670357,593,,Cazac,Cazac,31,Haute-Garonne,76,Occitanie
